caseid_new,w1_weight_combo,w2_attrition_adj_weights,w3_attrition_adj_weight,w2_surveyed,w3_surveyed,w1_ppage,w1_ppeduc,w1_ppincimp,w1_ppgender,w1_ppethm,w1_ppreg9,w1_ppwork,w1_partnership_status,w1_q19,w1_married,w1_same_sex_couple,w1_relate_duration_in2017_years,w1_q34,w1_q24_met_online,w1_q24_met_through_friend,w1_q24_met_through_family,w1_q24_met_as_through_cowork,w1_q24_school,w1_q24_college,w1_q24_church,w1_q24_bar_restaurant,w1_q24_party,w1_q32,w3_partner_type,w3_live_w_partner,w3_relationship_end_combo,w3_partner_source,w3_breakup_source,w3_relationship_duration_yrs
2909471.0,1.2235921621322632,,,no,no,47.0,"Some college, no degree","$85,000 to $99,999",Male,"Black, Non-Hispanic",Pacific,Working - self-employed,married,Yes,yes,NOT same-sex souple,22.25,Good,no,no,no,yes,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2910231.0,0.9422597885131836,0.7066982984542847,0.7272236347198486,yes,yes,67.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,46.91666793823242,Excellent,no,yes,yes,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,51.58333206176758
2910257.0,1.1525806188583374,,,no,no,41.0,Bachelors degree,"$250,000 or more",Female,"White, Non-Hispanic",South Atlantic,Working - self-employed,"partnered, not married",Yes,no,NOT same-sex souple,10.5,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2910409.0,0.43854326009750366,,,no,no,36.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$12,500 to $14,999",Female,Hispanic,Mountain,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,1.6666666269302368,Excellent,yes,no,no,no,no,no,no,no,no,"Yes, a social networking site (like Facebook or Myspace)",not in wave 3,,,,,
2910791.0,0.9946138262748718,0.6407148838043213,0.8199798464775085,yes,yes,65.0,Associate degree,"$35,000 to $39,999",Female,"White, Non-Hispanic",West-North Central,Working - self-employed,"partnered, not married",No,no,NOT same-sex souple,6.0,Good,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",in unmarried partnership,no,Separated/ Broke up,2022 wave,2020 wave,0.0833333358168602
2910943.0,1.024126648902893,0.9215492010116577,0.8235360383987427,yes,yes,33.0,Professional or Doctorate degree,"$200,000 to $249,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,11.166666984558105,Good,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,15.833333015441895
2911013.0,1.2310552597045898,,,no,no,36.0,"Some college, no degree","$25,000 to $29,999",Female,"White, Non-Hispanic",Mountain,Not working - disabled,married,Yes,yes,NOT same-sex souple,7.25,Fair,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2911031.0,0.8516861796379089,,,no,no,73.0,Professional or Doctorate degree,"$85,000 to $99,999",Male,"White, Non-Hispanic",East-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,59.58333206176758,Excellent,no,no,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2911329.0,1.3143919706344604,1.997277021408081,1.6503527164459229,yes,yes,46.0,10th grade,"$25,000 to $29,999",Female,"White, Non-Hispanic",South Atlantic,Not working - disabled,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
2911331.0,1.047872543334961,1.994914174079895,4.023780822753906,yes,yes,22.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Female,"White, Non-Hispanic",West-North Central,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,5.166666507720947,Good,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,yes,no report of breakup or partner death,2017 wave,,9.833333015441895
2911425.0,0.35162171721458435,,,no,no,22.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999",Female,"White, Non-Hispanic",South Atlantic,Working - self-employed,"partnered, not married",Yes,no,NOT same-sex souple,1.0833333730697632,Fair,yes,no,no,no,no,no,no,no,no,"Yes, a social networking site (like Facebook or Myspace)",not in wave 3,,,,,
2912003.0,0.6850844025611877,,,no,no,22.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,married,Yes,yes,same_sex_couple,3.0,Excellent,no,yes,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2912135.0,0.737932026386261,0.4286823272705078,0.3472349941730499,yes,yes,58.0,Masters degree,"$100,000 to $124,999",Female,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,26.0,Excellent,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,30.66666603088379
2912321.0,1.4161601066589355,,,no,no,29.0,12th grade NO DIPLOMA,"$25,000 to $29,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,14.333333015441895,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2912343.0,0.8472762107849121,,,no,no,68.0,"Some college, no degree","$50,000 to $59,999",Female,"White, Non-Hispanic",Pacific,Not working - retired,married,Yes,yes,NOT same-sex souple,36.83333206176758,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2912503.0,1.2931337356567383,1.2447919845581055,1.1704193353652954,yes,yes,35.0,"Some college, no degree","$40,000 to $49,999",Male,"White, Non-Hispanic",East-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,3.0,Excellent,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,7.666666507720947
2912529.0,0.8747535943984985,,,no,no,70.0,Associate degree,"$150,000 to $174,999",Male,"White, Non-Hispanic",Pacific,Not working - retired,married,Yes,yes,NOT same-sex souple,49.83333206176758,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2912807.0,1.2742500305175781,,,no,no,26.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,9.666666984558105,Excellent,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2912933.0,1.659159779548645,,,no,no,37.0,"Some college, no degree","$10,000 to $12,499",Female,"Black, Non-Hispanic",West-North Central,Not working - other,"partnered, not married",Yes,no,NOT same-sex souple,11.666666984558105,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2912943.0,0.48000532388687134,,,no,no,27.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$12,500 to $14,999",Female,Hispanic,Pacific,Not working - looking for work,"partnered, not married",Yes,no,NOT same-sex souple,9.416666984558105,Good,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2913099.0,1.180171012878418,,,no,no,44.0,Associate degree,"$50,000 to $59,999",Female,"White, Non-Hispanic",South Atlantic,Working - self-employed,married,Yes,yes,NOT same-sex souple,9.416666984558105,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2913283.0,0.8747535943984985,0.602462112903595,,yes,no,46.0,Masters degree,"$20,000 to $24,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,yes,no,no,no,no,no,no,no,yes,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",not in wave 3,,,,,
2913297.0,0.9809316992759705,,,no,no,41.0,Associate degree,"$15,000 to $19,999",Female,"White, Non-Hispanic",New England,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,5.833333492279053,Excellent,yes,no,no,no,no,no,no,no,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",not in wave 3,,,,,
2913299.0,1.0064617395401,,,no,no,40.0,"Some college, no degree","$40,000 to $49,999",Female,"Black, Non-Hispanic",East-North Central,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,12.0,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2913301.0,0.7210837602615356,,,no,no,70.0,Masters degree,"$20,000 to $24,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,55.75,Excellent,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2913317.0,1.1508845090866089,1.15030038356781,,yes,no,54.0,"Some college, no degree","$150,000 to $174,999",Female,"White, Non-Hispanic",East-North Central,Not working - retired,married,Yes,yes,NOT same-sex souple,,Excellent,no,,,,,,,,,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2913341.0,0.9321960806846619,,,no,no,45.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"Less than $5,000",Male,"White, Non-Hispanic",Mid-Atlantic,Not working - looking for work,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2913381.0,1.0461763143539429,,,no,no,61.0,11th grade,"$50,000 to $59,999",Male,"White, Non-Hispanic",East-North Central,Not working - retired,"partnered, not married",Yes,no,NOT same-sex souple,33.66666793823242,Excellent,no,no,yes,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2913697.0,1.4670441150665283,,,no,no,18.0,10th grade,"$40,000 to $49,999",Male,"White, Non-Hispanic",Mountain,Working - as a paid employee,never had a partner,,,,,,,,,,,,,,,,not in wave 3,,,,,
2913783.0,0.9629526734352112,,,no,no,37.0,Bachelors degree,"$40,000 to $49,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,7.083333492279053,Excellent,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet classified advertising site (like Craigslist)",not in wave 3,,,,,
2913963.0,1.4883023500442505,1.0627899169921875,1.0679986476898193,yes,yes,43.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999",Male,Hispanic,Pacific,Not working - looking for work,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,Separated/ Broke up,,2020 wave,
2914073.0,0.7417766451835632,0.3647462725639343,0.34793195128440857,yes,yes,63.0,Masters degree,"$20,000 to $24,999",Male,"White, Non-Hispanic",West-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,42.41666793823242,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,47.08333206176758
2914079.0,0.7805615663528442,,,no,no,46.0,Masters degree,"$150,000 to $174,999",Male,"White, Non-Hispanic",Mountain,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,17.0,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2914097.0,1.025370478630066,,,no,no,53.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,32.0,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2914109.0,1.144326090812683,,,no,no,25.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Male,"White, Non-Hispanic",Pacific,Not working - other,never had a partner,,,,,,,,,,,,,,,,not in wave 3,,,,,
2914149.0,1.426563024520874,1.9032093286514282,1.5563145875930786,yes,yes,35.0,Associate degree,"$100,000 to $124,999",Male,Hispanic,West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,17.33333396911621,Excellent,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,22.0
2914325.0,0.9765217900276184,0.5142173171043396,,yes,no,58.0,Masters degree,"$150,000 to $174,999",Female,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,35.83333206176758,Excellent,no,no,no,yes,no,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2914565.0,1.1350538730621338,,,no,no,31.0,"Some college, no degree","$35,000 to $39,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,9.083333015441895,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2914675.0,1.5106912851333618,,,no,no,73.0,Bachelors degree,"$60,000 to $74,999",Male,"Other, Non-Hispanic",South Atlantic,Working - self-employed,married,Yes,yes,NOT same-sex souple,54.0,Excellent,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2914837.0,0.18846948444843292,,,no,no,32.0,Masters degree,"$60,000 to $74,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"partnered, not married",Yes,no,same_sex_couple,2.5,Good,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",not in wave 3,,,,,
2915173.0,0.8702305555343628,,,no,no,66.0,Professional or Doctorate degree,"$60,000 to $74,999",Male,"White, Non-Hispanic",East-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,31.08333396911621,Good,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2915681.0,1.433912992477417,,,no,no,38.0,Professional or Doctorate degree,"$125,000 to $149,999",Female,Hispanic,Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,8.083333015441895,Fair,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2916099.0,1.9046471118927002,,,no,no,51.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999",Female,"Other, Non-Hispanic",East-North Central,Working - self-employed,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2916373.0,1.7211252450942993,,,no,no,41.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999",Female,"Black, Non-Hispanic",South Atlantic,Not working - disabled,married,Yes,yes,NOT same-sex souple,21.08333396911621,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2916479.0,0.9015525579452515,0.6196140050888062,0.6849046945571899,yes,yes,62.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.5833333134651184,Excellent,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",in unmarried partnership,no,Separated/ Broke up,2022 wave,2020 wave,0.75
2916527.0,0.9717725515365601,0.9550502896308899,0.847571074962616,yes,yes,49.0,Bachelors degree,"$12,500 to $14,999",Female,"White, Non-Hispanic",New England,Not working - disabled,"partnered, not married",No,no,NOT same-sex souple,6.666666507720947,Good,no,yes,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
2917189.0,0.5659352540969849,0.1554010659456253,0.14863482117652893,yes,yes,59.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Male,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,35.08333206176758,Good,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,39.75
2917379.0,0.15562212467193604,,,no,no,24.0,"Some college, no degree","$10,000 to $12,499",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,1.0833333730697632,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2917523.0,1.1898956298828125,1.0048049688339233,1.541142463684082,yes,yes,27.0,Masters degree,"$30,000 to $34,999",Male,"White, Non-Hispanic",New England,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,3.0833332538604736,Good,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,7.75
2917529.0,1.0453848838806152,,,no,no,57.0,Bachelors degree,"$150,000 to $174,999",Female,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,37.83333206176758,Excellent,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
